Site,species,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,asi
M48_51_2023,Porites_astreoides,1395.7,830.9,27.2,36.23,ASI 9
M48_51_2023,Porites_astreoides,1474,768.7,10.8,4.01,ASI 9
M48_51_2023,Porites_astreoides,3361.8,313.3,11.7,8.98,ASI 9
M48_51_2023,Porites_astreoides,6061.5,469.8,16,15.2,ASI 9
M48_51_2023,Porites_astreoides,5998.7,713,47.1,122.27,ASI 9
M48_51_2023,Porites_astreoides,6140.4,244.2,64.4,116.05,ASI 9
M48_51_2023,Porites_astreoides,8893.6,654.1,7.1,3.62,ASI 9
M48_51_2023,Porites_astreoides,8397.5,1027.2,6.8,3.27,ASI 9
M48_51_2023,Porites_astreoides,8165.8,1426.9,13.8,8.24,ASI 9
M48_51_2023,Porites_astreoides,7010,1671.7,29.2,57.27,ASI 9
M48_51_2023,Porites_astreoides,6252.4,1227.2,17.4,17.04,ASI 9
M48_51_2023,Porites_astreoides,6296.6,1128.1,47.7,61.26,ASI 9
M48_51_2023,Porites_astreoides,6189.6,968.3,22.2,25.77,ASI 9
M48_51_2023,Porites_astreoides,6273.5,912.4,37.8,63.12,ASI 9
M48_51_2023,Porites_astreoides,5976.2,1565,13.6,9.99,ASI 9
M48_51_2023,Porites_astreoides,5590.2,1332.8,19.3,22.57,ASI 9
M48_51_2023,Porites_astreoides,5263.8,1298.6,52.5,105.69,ASI 9
M48_51_2023,Porites_astreoides,5360.6,1621.9,18.1,19.09,ASI 9
M48_51_2023,Porites_astreoides,5233.8,1497.2,17.9,16.24,ASI 9
M48_51_2023,Porites_astreoides,5267.8,1424.1,35.7,29.14,ASI 9
M48_51_2023,Porites_astreoides,5129.5,1178.7,12.7,8.39,ASI 9
M48_51_2023,Porites_astreoides,4036.8,1219.3,12.2,9.75,ASI 9
M48_51_2023,Porites_astreoides,4062,1152.1,8.9,5.3,ASI 9
M48_51_2023,Porites_astreoides,4063.5,1574.8,8.1,4.42,ASI 9
M48_51_2023,Porites_astreoides,4110.6,1611.9,6,2.54,ASI 9
M48_51_2023,Porites_astreoides,4074.5,1622.9,5.1,1.56,ASI 9
M48_51_2023,Porites_astreoides,3729,869.8,9.1,5.63,ASI 9
M48_51_2023,Porites_astreoides,1244.2,2320.5,40.5,107.13,ASI 9
M48_51_2023,Porites_astreoides,1245,2438.7,14,12.97,ASI 9
M48_51_2023,Porites_astreoides,1853.1,2031.9,28.8,30.99,ASI 9
M48_51_2023,Porites_astreoides,2895.4,2218.6,9.6,5.44,ASI 9
M48_51_2023,Porites_astreoides,7926.7,1781.5,9.5,6.51,ASI 9
M48_51_2023,Porites_astreoides,9286.6,2108.6,16.4,17.27,ASI 9
M48_51_2023,Porites_astreoides,9449.4,1772,13.5,11.66,ASI 9
M48_51_2023,Porites_astreoides,9177.8,2214.3,10.3,6.36,ASI 9
M48_51_2023,Porites_astreoides,9743.2,1742.3,40.8,110.95,ASI 9
M48_51_2023,Porites_astreoides,10170.6,2193,11.2,7.68,ASI 9
M48_51_2023,Porites_astreoides,10504.2,2653.2,29.7,48.96,ASI 9
M48_51_2023,Porites_astreoides,5972.3,2964,20.8,28.95,ASI 9
M48_51_2023,Porites_astreoides,6269,3214.8,10.7,7.57,ASI 9
M48_51_2023,Porites_astreoides,6125.9,3356.9,12.4,10.6,ASI 9
M48_51_2023,Porites_astreoides,5959.9,2732.1,7,3.31,ASI 9
M48_51_2023,Porites_astreoides,5789.6,2916,18.6,20.35,ASI 9
M48_51_2023,Porites_astreoides,5734.1,2891.1,11.6,9.48,ASI 9
M48_51_2023,Porites_astreoides,5461.8,3422,14.4,12.68,ASI 9
M48_51_2023,Porites_astreoides,4798.8,3031.6,9.9,5.63,ASI 9
M48_51_2023,Porites_astreoides,4428.1,2649.9,14.7,14.41,ASI 9
M48_51_2023,Porites_astreoides,3938.8,2820,16.3,10.31,ASI 9
M48_51_2023,Porites_astreoides,3668.8,2716.1,12.6,11.3,ASI 9
M48_51_2023,Porites_astreoides,2568.7,2742.4,5.3,2.04,ASI 9
M48_51_2023,Porites_astreoides,2433.1,3129.7,13,8.97,ASI 9
M48_51_2023,Porites_astreoides,1750.3,2972.9,6.9,3.36,ASI 9
M48_51_2023,Porites_astreoides,3256.1,3431.8,6.2,2.75,ASI 9
M48_51_2023,Porites_astreoides,3133.3,3503.9,24.6,31.5,ASI 9
M48_51_2023,Porites_astreoides,3271.4,4249.1,84.4,184.38,ASI 9
M48_51_2023,Porites_astreoides,8211.1,3677.9,14.4,9.1,ASI 9
M48_51_2023,Porites_astreoides,10350,4470.4,9.5,6.11,ASI 9
M48_51_2023,Porites_astreoides,8386,4837,8.6,5.17,ASI 9
M48_51_2023,Porites_astreoides,7948,4977.1,36.2,87.22,ASI 9
M48_51_2023,Porites_astreoides,5986.2,4324.4,7.9,4.27,ASI 9
M48_51_2023,Porites_astreoides,4219.9,4449,67.5,113.16,ASI 9
M48_51_2023,Porites_astreoides,3844.6,4687.3,36.3,53.26,ASI 9
M48_51_2023,Porites_astreoides,3526.9,4714.7,25.1,34.32,ASI 9
M48_51_2023,Porites_astreoides,2042.9,4951.4,8.9,5.71,ASI 9
M48_51_2023,Porites_astreoides,1140.4,4713.2,8.8,5.31,ASI 9
M48_51_2023,Porites_astreoides,914.7,5591.2,13.7,12.1,ASI 9
M48_51_2023,Porites_astreoides,1345.1,5747.8,34.8,62.89,ASI 9
M48_51_2023,Porites_astreoides,1870.4,5726.5,55.5,104.12,ASI 9
M48_51_2023,Porites_astreoides,2006.7,5646,19.1,20.82,ASI 9
M48_51_2023,Diploria_labyrinthiformis,2627.3,5497.9,53,119.74,ASI 9
M48_51_2023,Porites_astreoides,3111.7,5233.2,90.4,261.16,ASI 9
M48_51_2023,Porites_astreoides,3826.1,5634.9,11,6.69,ASI 9
M48_51_2023,Porites_astreoides,4261.2,5732.8,22.3,32.39,ASI 9
M48_51_2023,Porites_astreoides,4459.8,5579,16.3,12.79,ASI 9
M48_51_2023,Porites_astreoides,5250.7,5633.2,12.9,10.99,ASI 9
M48_51_2023,Porites_astreoides,5341.3,5742.3,56.1,94.26,ASI 9
M48_51_2023,Porites_astreoides,5539.8,5450.1,8.9,4.47,ASI 9
M48_51_2023,Porites_astreoides,5546.6,5406.2,7.3,3.38,ASI 9
M48_51_2023,Porites_astreoides,6456.5,5647.5,14.8,12.99,ASI 9
M48_51_2023,Porites_astreoides,6401.4,5507.7,13.8,11.73,ASI 9
M48_51_2023,Porites_astreoides,8244.7,5319.3,52.8,132.8,ASI 9
M48_51_2023,Porites_astreoides,9652.1,5833.8,12.3,9.43,ASI 9
M48_51_2023,Porites_astreoides,9968.5,5601.6,25.4,42.51,ASI 9
M48_51_2023,Porites_astreoides,9691.9,5493.9,21.4,23.25,ASI 9
M48_51_2023,Porites_astreoides,10339.8,5376,8.3,4.49,ASI 9
M48_51_2023,Porites_astreoides,8474.7,6083.5,24,26.1,ASI 9
M48_51_2023,Porites_astreoides,9150.6,6790,84,340.74,ASI 9
M48_51_2023,Porites_astreoides,7549.1,6240.9,21.9,30.44,ASI 9
M48_51_2023,Porites_astreoides,5375,6559.1,21.5,26.3,ASI 9
M48_51_2023,Porites_astreoides,4446.9,6632.6,59.5,140.4,ASI 9
M48_51_2023,Porites_astreoides,3906.2,5932.5,10.2,7.54,ASI 9
M48_51_2023,Porites_astreoides,3826.2,6284.5,8.1,4.46,ASI 9
M48_51_2023,Porites_astreoides,1747.4,6129.2,22.2,25.64,ASI 9
M48_51_2023,Porites_astreoides,1679.4,6125.6,19.8,26,ASI 9
M48_51_2023,Porites_astreoides,1766,6419.1,43.1,55.75,ASI 9
M48_51_2023,Porites_astreoides,1619.5,6214.1,18.3,18.82,ASI 9
M48_51_2023,Porites_astreoides,1651,6588.9,9.2,5.88,ASI 9
M48_51_2023,Porites_astreoides,1261.9,7384.7,31.8,55.01,ASI 9
M48_51_2023,Porites_astreoides,1494,7402.6,44,80.89,ASI 9
M48_51_2023,Porites_astreoides,4108.4,6994,62.6,181.98,ASI 9
M48_51_2023,Porites_astreoides,4348.7,6800.4,34.5,49.29,ASI 9
M48_51_2023,Porites_astreoides,8148.9,7657.7,66.4,278.25,ASI 9
M48_51_2023,Porites_astreoides,8944.2,6915.5,18.5,23.88,ASI 9
M48_51_2023,Porites_astreoides,10493.7,7513.7,14.3,14.58,ASI 9
M48_51_2023,Porites_astreoides,10931.1,7735.7,9.9,5.82,ASI 9
M48_51_2023,Porites_astreoides,10091.1,8264.5,21.8,30.99,ASI 9
M48_51_2023,Porites_astreoides,8638.8,8453.6,13.3,12.15,ASI 9
M48_51_2023,Porites_astreoides,7514.2,7825.7,35.1,69.53,ASI 9
M48_51_2023,Porites_astreoides,6747.3,8001.9,41.6,38.69,ASI 9
M48_51_2023,Porites_astreoides,6730,8345.1,15.1,11.61,ASI 9
M48_51_2023,Porites_astreoides,6473.1,8148,15.5,14.04,ASI 9
M48_51_2023,Porites_astreoides,6617.7,7962.7,25,32.32,ASI 9
M48_51_2023,Diploria_labyrinthiformis,6409.6,7902.2,52.9,181.89,ASI 9
M48_51_2023,Porites_astreoides,5224.1,7995.9,22.3,18.45,ASI 9
M48_51_2023,Porites_astreoides,3165.5,8005.5,8.1,4.44,ASI 9
M48_51_2023,Porites_astreoides,2507.8,8313.2,14.6,14.25,ASI 9
M48_51_2023,Porites_astreoides,1999.9,8333.8,49.2,89.11,ASI 9
M48_51_2023,Porites_astreoides,1903.6,8135.4,12.2,9.29,ASI 9
M48_51_2023,Porites_astreoides,1742.5,8115.6,43.4,78.33,ASI 9
M48_51_2023,Porites_astreoides,1833.4,7697.5,5.8,2.45,ASI 9
M48_51_2023,Porites_astreoides,527.7,8543.2,5.4,2.06,ASI 9
M48_51_2023,Porites_astreoides,879.6,9095.1,9.1,5.02,ASI 9
M48_51_2023,Porites_astreoides,1914.6,9155.7,43.7,117.96,ASI 9
M48_51_2023,Porites_astreoides,3419.9,8627,11.4,8.23,ASI 9
M48_51_2023,Porites_astreoides,3903.8,8774.8,9.6,5.9,ASI 9
M48_51_2023,Porites_astreoides,4945.8,9145,14,9.06,ASI 9
M48_51_2023,Porites_astreoides,4559.9,8810.5,5.6,2.11,ASI 9
M48_51_2023,Porites_astreoides,6153.2,8636.2,6,2.47,ASI 9
M48_51_2023,Porites_astreoides,7579.2,8502,17.8,20.59,ASI 9
M48_51_2023,Porites_astreoides,8054.9,8518.6,7.2,3.73,ASI 9
M48_51_2023,Porites_astreoides,8007.4,8545.2,15.8,14.41,ASI 9
M48_51_2023,Porites_astreoides,9652.5,9128.1,19.4,25.7,ASI 9
M48_51_2023,Porites_astreoides,6441.3,9666.2,50.4,112.56,ASI 9
M48_51_2023,Porites_astreoides,4892.3,9990,34.9,65.58,ASI 9
M48_51_2023,Porites_astreoides,4322.4,9997.9,9.8,6.41,ASI 9
M48_51_2023,Porites_astreoides,2458,9377.3,26.2,40.65,ASI 9
M48_51_2023,Porites_astreoides,2404.1,9271,5.8,2.31,ASI 9
M48_51_2023,Porites_astreoides,2371.1,9822.2,46.3,78.54,ASI 9
M48_51_2023,Porites_astreoides,2398.3,9889.8,13.4,8.66,ASI 9
M48_51_2023,Porites_astreoides,2478.2,9921.9,10.3,7.6,ASI 9
M48_51_2023,Porites_astreoides,2111,9818.3,15.2,12.35,ASI 9
M48_51_2023,Porites_astreoides,4464.4,10801.1,23.9,35.6,ASI 9
M48_51_2023,Porites_astreoides,7155,10264.2,9.8,6.97,ASI 9
M48_51_2023,Siderastrea_spp.,1376.4,906.7,38.7,69.49,ASI 9
M48_51_2023,Siderastrea_spp.,2082.6,6571.6,43.7,127.97,ASI 9
M48_51_2023,Siderastrea_spp.,2520.6,8823.9,36.5,89.73,ASI 9
M48_51_2023,Siderastrea_spp.,2830.9,9220.9,23.8,26.02,ASI 9
M48_51_2023,Siderastrea_spp.,2908.4,9551.5,15.8,15.19,ASI 9
M48_51_2023,Siderastrea_spp.,1948.8,9524.8,52.2,138.84,ASI 9
M48_51_2023,Siderastrea_spp.,7129.4,9899.9,46.8,111.24,ASI 9
M48_51_2023,Siderastrea_spp.,8364.4,7566.5,72,278.02,ASI 9
M48_51_2023,Siderastrea_spp.,9826,6162.3,39.2,90.58,ASI 9
M48_51_2023,Siderastrea_spp.,5503.1,2094.2,45.8,122.58,ASI 9
M48_51_2023,Siderastrea_spp.,5575.2,3583.9,32.2,57.57,ASI 9
M48_51_2023,Siderastrea_spp.,4372.1,5742.4,42.6,84.47,ASI 9
M48_51_2023,Siderastrea_spp.,4757.3,5765.1,46.8,30.98,ASI 9
M48_51_2023,Siderastrea_spp.,4221,6255,32.8,65.53,ASI 9
M48_51_2023,Siderastrea_spp.,4457.5,5058.3,26.6,41.4,ASI 9
M48_51_2023,Siderastrea_spp.,3863.7,3627.5,57,170.09,ASI 9
M48_51_2023,Siderastrea_spp.,3316.7,935.9,37,92.52,ASI 9
M48_51_2023,Siderastrea_spp.,2674.3,1066,9.3,5.18,ASI 9
M48_51_2023,Siderastrea_spp.,3077.7,364.6,7.5,3.51,ASI 9
M48_51_2023,Siderastrea_spp.,3127.7,158.8,8.3,4.92,ASI 9
M48_51_2023,Stephanocoenia_intersepta,3944,597.4,18.1,17.85,ASI 9
M48_51_2023,Siderastrea_spp.,4621.5,555.9,15.8,16.15,ASI 9
M48_51_2023,Siderastrea_spp.,8038.8,1770.9,22.6,28.42,ASI 9
M48_51_2023,Siderastrea_spp.,3487.3,5357.6,98.5,194.96,ASI 9
M48_51_2023,Siderastrea_spp.,3606.1,5444.2,51.6,45.88,ASI 9
M48_51_2023,Siderastrea_spp.,3701.3,5330.4,34.1,48.04,ASI 9
M48_51_2023,Siderastrea_spp.,560.1,4677.7,30.8,31.24,ASI 9
M48_51_2023,Siderastrea_spp.,701.8,4527.6,10.2,7.04,ASI 9
M48_51_2023,Siderastrea_spp.,3224.9,1761.8,15.3,16.79,ASI 9
M48_51_2023,Porites_spp.,3924.3,808.1,25.9,23.26,ASI 9
M48_51_2023,Siderastrea_spp.,4100.5,730.3,6.8,3.16,ASI 9
M48_51_2023,Siderastrea_spp.,4323.4,718.6,10.6,6.62,ASI 9
M48_51_2023,Montastraea_cavernosa,4633.7,84.4,56.1,147.82,ASI 9
M48_51_2023,Pseudodiploria_spp.,5665.4,507.3,40.9,40.07,ASI 9
M48_51_2023,Porites_astreoides,6008.2,160.2,16.3,11.97,ASI 9
M48_51_2023,Orbicella_annularis,6036.3,238.8,17.5,14.96,ASI 9
M48_51_2023,Porites_astreoides,5735.4,141.8,11.1,6.57,ASI 9
M48_51_2023,Orbicella_annularis,5701.3,54.1,17,17.68,ASI 9
M48_51_2023,Pseudodiploria_spp.,8379.8,241.1,62.9,264.13,ASI 9
M48_51_2023,Siderastrea_spp.,8807.1,460.5,13.4,9.62,ASI 9
M48_51_2023,Porites_astreoides,8899.7,579.6,4.2,1.22,ASI 9
M48_51_2023,Siderastrea_spp.,9684.8,708.1,11.2,6.09,ASI 9
M48_51_2023,Siderastrea_spp.,5113.2,1394.2,18.8,14.63,ASI 9
M48_51_2023,Porites_astreoides,4971.9,1266,4,0.93,ASI 9
M48_51_2023,Siderastrea_spp.,4317.8,1370.8,12.5,10.1,ASI 9
M48_51_2023,Porites_astreoides,4441.7,1022.3,4.5,1.39,ASI 9
M48_51_2023,Porites_astreoides,4417.9,1053.7,4.7,1.44,ASI 9
M48_51_2023,Porites_astreoides,4472,1006.7,3.9,1.13,ASI 9
M48_51_2023,Porites_spp.,4259.4,1059.1,88.3,123.46,ASI 9
M48_51_2023,Porites_astreoides,4076.6,1300.3,5.6,2.12,ASI 9
M48_51_2023,Siderastrea_spp.,3588.5,1000.3,8.8,4.85,ASI 9
M48_51_2023,Porites_spp.,2896.1,949.7,28.3,28.5,ASI 9
M48_51_2023,Siderastrea_spp.,1566.3,1654.4,6,2.2,ASI 9
M48_51_2023,Stephanocoenia_intersepta,5371,1124.8,26.4,43.19,ASI 9
M48_51_2023,Porites_astreoides,10434.1,2053.1,5.9,2.31,ASI 9
M48_51_2023,Porites_astreoides,9962.5,2081.8,4.5,1.39,ASI 9
M48_51_2023,Porites_astreoides,6974.7,2496,5.4,1.9,ASI 9
M48_51_2023,Porites_astreoides,7290.4,2062,6.7,2.91,ASI 9
M48_51_2023,Porites_spp.,7517,2045.1,16.4,9.08,ASI 9
M48_51_2023,Porites_spp.,7565,2047.6,10.6,3.7,ASI 9
M48_51_2023,Porites_astreoides,6115.4,2392.4,6.6,2.92,ASI 9
M48_51_2023,Porites_astreoides,6216.7,2559.9,9.8,6.22,ASI 9
M48_51_2023,Porites_astreoides,5681.4,2172.2,10,4.75,ASI 9
M48_51_2023,Porites_astreoides,5714.7,2064.3,10.7,4.96,ASI 9
M48_51_2023,Porites_spp.,5627,2243.1,75.1,129.53,ASI 9
M48_51_2023,Porites_spp.,5460.6,2288.8,47.5,83.05,ASI 9
M48_51_2023,Porites_astreoides,4643.2,2161.6,5.1,1.79,ASI 9
M48_51_2023,Porites_astreoides,4320.6,2030.7,26.1,37.71,ASI 9
M48_51_2023,Agaricia_spp.,4018.1,2468.2,49.1,49.68,ASI 9
M48_51_2023,Porites_spp.,3260.3,2295.3,24.4,14.86,ASI 9
M48_51_2023,Porites_astreoides,1274.5,2019.6,7,2.92,ASI 9
M48_51_2023,Porites_astreoides,1708.2,3015,5.7,1.97,ASI 9
M48_51_2023,Porites_astreoides,2189.4,2503,8.9,4.99,ASI 9
M48_51_2023,Porites_astreoides,2220.3,2411.9,13.2,9.66,ASI 9
M48_51_2023,Porites_astreoides,2907.9,2692.8,4,0.98,ASI 9
M48_51_2023,Porites_astreoides,2884.9,2826.2,3.6,0.81,ASI 9
M48_51_2023,Porites_astreoides,3706.3,3329.1,8.7,2.6,ASI 9
M48_51_2023,Agaricia_spp.,4448,3265.9,23.9,31.43,ASI 9
M48_51_2023,Agaricia_spp.,4035.2,2728.3,8.3,4.15,ASI 9
M48_51_2023,Stephanocoenia_intersepta,4863,2891.2,16.1,16.23,ASI 9
M48_51_2023,Porites_astreoides,6691.9,2931.6,6.2,2.75,ASI 9
M48_51_2023,Porites_astreoides,7336.3,2669.3,4.9,1.69,ASI 9
M48_51_2023,Porites_astreoides,8690.3,3389.3,27.6,20.55,ASI 9
M48_51_2023,Porites_astreoides,10909,3898.7,5.7,2.28,ASI 9
M48_51_2023,Siderastrea_spp.,10854.8,3872.7,14.3,13.54,ASI 9
M48_51_2023,Porites_spp.,10341.3,3956.1,40,39.44,ASI 9
M48_51_2023,Porites_astreoides,10479.3,3989.2,5.5,1.81,ASI 9
M48_51_2023,Porites_astreoides,8412,3604,10.9,5.65,ASI 9
M48_51_2023,Siderastrea_spp.,8333.6,3609.7,12,9.78,ASI 9
M48_51_2023,Porites_astreoides,8239.9,3632.1,6.2,2.33,ASI 9
M48_51_2023,Porites_astreoides,8352.3,3646.3,3.3,0.77,ASI 9
M48_51_2023,Porites_astreoides,8014,3764.2,10.1,4.28,ASI 9
M48_51_2023,Porites_astreoides,5975.5,3932.1,5.6,2.12,ASI 9
M48_51_2023,Porites_astreoides,4796.2,3712.1,6.3,2.53,ASI 9
M48_51_2023,Porites_astreoides,4771,3701.6,5.5,2.16,ASI 9
M48_51_2023,Porites_astreoides,4744.8,3676.2,10.5,5.96,ASI 9
M48_51_2023,Porites_astreoides,3521.3,4129.6,11.2,7.78,ASI 9
M48_51_2023,Agaricia_spp.,3284.7,3481.8,11.1,6.03,ASI 9
M48_51_2023,Porites_astreoides,3028.9,3913.6,9.7,4.95,ASI 9
M48_51_2023,Porites_astreoides,2454.1,3665.8,6.8,3.07,ASI 9
M48_51_2023,Siderastrea_spp.,959.5,3720.5,14.1,13.36,ASI 9
M48_51_2023,Porites_astreoides,1011.1,3699.3,5.2,1.93,ASI 9
M48_51_2023,Porites_astreoides,1350,3518.7,5.2,1.69,ASI 9
M48_51_2023,Porites_astreoides,1061,3771.9,6.2,2.41,ASI 9
M48_51_2023,Porites_astreoides,705.6,3870,8.1,3.73,ASI 9
M48_51_2023,Porites_astreoides,763.1,3642.7,5.7,2.15,ASI 9
M48_51_2023,Porites_astreoides,621.2,3758.3,9.1,5.15,ASI 9
M48_51_2023,Porites_astreoides,1143.8,4190.3,4.7,1.41,ASI 9
M48_51_2023,Porites_astreoides,559.9,4771.2,10.1,7.18,ASI 9
M48_51_2023,Siderastrea_spp.,906,4508.3,5.8,2.19,ASI 9
M48_51_2023,Porites_astreoides,927.7,4892,12.9,6.67,ASI 9
M48_51_2023,Porites_astreoides,899.5,4891.1,7.4,3.16,ASI 9
M48_51_2023,Porites_astreoides,868.6,5067.9,5.9,2.31,ASI 9
M48_51_2023,Porites_astreoides,1375.3,4390.6,6,2.19,ASI 9
M48_51_2023,Porites_astreoides,1953.8,4998.6,7.4,3.15,ASI 9
M48_51_2023,Porites_astreoides,3225.9,5047.4,4.8,1.71,ASI 9
M48_51_2023,Siderastrea_spp.,3469.7,4672.8,6.8,2.72,ASI 9
M48_51_2023,Siderastrea_spp.,3606.1,4325.5,15.6,15.15,ASI 9
M48_51_2023,Porites_astreoides,3938.7,5029.3,8.1,2.77,ASI 9
M48_51_2023,Porites_astreoides,5374.2,4260.5,4,1.05,ASI 9
M48_51_2023,Porites_astreoides,5727.6,4721.8,6.2,2.77,ASI 9
M48_51_2023,Porites_astreoides,6073.4,4335.5,11.9,6.5,ASI 9
M48_51_2023,Porites_astreoides,6014.7,4347.6,6.4,2.32,ASI 9
M48_51_2023,Porites_astreoides,6126.3,4879.8,8.6,4.94,ASI 9
M48_51_2023,Porites_astreoides,6230.8,4685.6,4,1.09,ASI 9
M48_51_2023,Siderastrea_spp.,6928.1,4963,8.7,4.15,ASI 9
M48_51_2023,Porites_astreoides,6848.6,4751,5,1.7,ASI 9
M48_51_2023,Porites_astreoides,6792.4,4661.9,5.8,1.92,ASI 9
M48_51_2023,Porites_astreoides,6818.7,4293.3,8,4.48,ASI 9
M48_51_2023,Porites_astreoides,7441,4552.1,3.6,0.98,ASI 9
M48_51_2023,Porites_spp.,7846.6,4372,36,35.01,ASI 9
M48_51_2023,Porites_spp.,7911.7,4402.9,59.4,52.68,ASI 9
M48_51_2023,Porites_astreoides,8206,5026.4,21.7,22.93,ASI 9
M48_51_2023,Porites_astreoides,8417.3,5043,10.3,6.03,ASI 9
M48_51_2023,Porites_astreoides,8108,5079.1,3.8,0.95,ASI 9
M48_51_2023,Agaricia_spp.,8475.2,5143.8,14.8,11.98,ASI 9
M48_51_2023,Porites_astreoides,8322.2,5244.2,42.3,81.19,ASI 9
M48_51_2023,Porites_spp.,10226.7,4243,55.1,48.36,ASI 9
M48_51_2023,Porites_spp.,10457.7,4730,76.5,181.68,ASI 9
M48_51_2023,Siderastrea_spp.,9622.2,5515.9,15.3,14.68,ASI 9
M48_51_2023,Porites_astreoides,6511.1,5168.3,8.1,4.37,ASI 9
M48_51_2023,Porites_spp.,6227.7,5180.1,45,79.95,ASI 9
M48_51_2023,Porites_spp.,6291,5273.8,10.2,4.95,ASI 9
M48_51_2023,Porites_spp.,5846.1,5440.2,39.8,32.94,ASI 9
M48_51_2023,Siderastrea_spp.,4068.4,5929.8,42.7,105.27,ASI 9
M48_51_2023,Porites_astreoides,4029.1,5893.2,3.6,1,ASI 9
M48_51_2023,Porites_astreoides,1809.8,5647,5,1.76,ASI 9
M48_51_2023,Porites_astreoides,391.4,6266,6.3,2.71,ASI 9
M48_51_2023,Porites_astreoides,1671,6245.1,16,12.38,ASI 9
M48_51_2023,Porites_astreoides,1871.3,6383.4,19.6,23.3,ASI 9
M48_51_2023,Porites_astreoides,1970.1,6437.4,5.9,2.62,ASI 9
M48_51_2023,Porites_spp.,1781.7,6361.2,15.9,15.65,ASI 9
M48_51_2023,Porites_astreoides,1862.1,6747.9,34.8,35.28,ASI 9
M48_51_2023,Porites_astreoides,1838.8,6798,9.4,4.97,ASI 9
M48_51_2023,Porites_astreoides,2475.9,6744,7,3.27,ASI 9
M48_51_2023,Agaricia_spp.,2576.7,6716.4,7.2,2.59,ASI 9
M48_51_2023,Porites_astreoides,2939.3,6368.3,8.9,4.72,ASI 9
M48_51_2023,Porites_astreoides,2901.4,6492.6,4.1,1.18,ASI 9
M48_51_2023,Agaricia_spp.,3466.7,6338.5,8.8,3.9,ASI 9
M48_51_2023,Agaricia_spp.,3439.6,6339.5,6.8,3.01,ASI 9
M48_51_2023,Agaricia_spp.,3752,6126,9.6,4.54,ASI 9
M48_51_2023,Porites_astreoides,1350.7,7309.5,8.8,5.41,ASI 9
M48_51_2023,Porites_astreoides,1183.6,7341,6.1,2.69,ASI 9
M48_51_2023,Porites_astreoides,1160.2,7419.4,4,1.15,ASI 9
M48_51_2023,Siderastrea_spp.,1557.8,7007,54.2,77.3,ASI 9
M48_51_2023,Porites_spp.,2394.2,7079.4,34.4,31.27,ASI 9
M48_51_2023,Pseudodiploria_spp.,4602.1,7012.2,52.9,103.72,ASI 9
M48_51_2023,Porites_astreoides,4203.4,7133.5,6.5,2.78,ASI 9
M48_51_2023,Porites_astreoides,4328.4,6862.1,7,3.11,ASI 9
M48_51_2023,Porites_astreoides,4349.2,6878.4,3.6,0.9,ASI 9
M48_51_2023,Porites_astreoides,4258.3,6890.8,5.4,1.98,ASI 9
M48_51_2023,Porites_astreoides,5450.7,7566.4,14.8,10,ASI 9
M48_51_2023,Porites_astreoides,5341.8,7565.1,13.6,11.65,ASI 9
M48_51_2023,Agaricia_spp.,5219.1,7464.7,9.4,4.95,ASI 9
M48_51_2023,Porites_astreoides,5389.3,6799.1,10.9,6.32,ASI 9
M48_51_2023,Porites_astreoides,6653.9,7227.8,5.7,2.31,ASI 9
M48_51_2023,Porites_astreoides,6138.8,6798.5,3.8,1.02,ASI 9
M48_51_2023,Porites_spp.,9139.6,7532.2,95.4,157.07,ASI 9
M48_51_2023,Porites_astreoides,8887.7,6853.9,5.1,1.66,ASI 9
M48_51_2023,Porites_astreoides,10563.7,8000.9,6.7,2.65,ASI 9
M48_51_2023,Porites_astreoides,9887.9,8417.5,7.6,3.14,ASI 9
M48_51_2023,Porites_spp.,8932.9,7658.8,10.4,4.51,ASI 9
M48_51_2023,Siderastrea_spp.,8663.8,7850.1,5.8,2.45,ASI 9
M48_51_2023,Siderastrea_spp.,8479.9,8322.4,8.8,5.22,ASI 9
M48_51_2023,Porites_astreoides,8134.1,8084,15.4,13.01,ASI 9
M48_51_2023,Porites_astreoides,8041.7,8281.2,8.6,4.89,ASI 9
M48_51_2023,Agaricia_spp.,8347.8,7754.1,12.1,5.19,ASI 9
M48_51_2023,Siderastrea_spp.,7601.9,7806.3,8,3.81,ASI 9
M48_51_2023,Diploria_labyrinthiformis,7225.3,7827.4,7.2,3.14,ASI 9
M48_51_2023,Porites_spp.,6669.3,8272.8,17,13.19,ASI 9
M48_51_2023,Porites_astreoides,6381.8,8061.6,4.4,1.32,ASI 9
M48_51_2023,Siderastrea_spp.,5580.7,7730.1,11.8,8.52,ASI 9
M48_51_2023,Siderastrea_spp.,5512.1,7701.7,6.3,2.64,ASI 9
M48_51_2023,Porites_spp.,4679.2,8085,13.8,11.25,ASI 9
M48_51_2023,Porites_spp.,2632.4,8458.3,8.8,5.37,ASI 9
M48_51_2023,Porites_spp.,2813,8654,16.3,9.34,ASI 9
M48_51_2023,Porites_spp.,2071.8,7671.1,13.6,11.84,ASI 9
M48_51_2023,Siderastrea_spp.,2318.3,7979,26.3,46.33,ASI 9
M48_51_2023,Siderastrea_spp.,2315.1,8325.8,32.4,53.8,ASI 9
M48_51_2023,Porites_astreoides,1680.6,8059.5,4,1.21,ASI 9
M48_51_2023,Porites_astreoides,545.7,8597,4.9,1.78,ASI 9
